Surname,count,percent,min_rank,cume_dist
勝嶋,2,1.1198860403965292e-4,30443,59.116621237433684
勝平,2,1.1198860403965292e-4,30443,59.116621237433684
勝峰,2,1.1198860403965292e-4,30443,59.116621237433684
勝冶,2,1.1198860403965292e-4,30443,59.116621237433684
勝野井,2,1.1198860403965292e-4,30443,59.116621237433684
勝利,2,1.1198860403965292e-4,30443,59.116621237433684
勝良,2,1.1198860403965292e-4,30443,59.116621237433684
勝林,2,1.1198860403965292e-4,30443,59.116621237433684
勝嶌,2,1.1198860403965292e-4,30443,59.116621237433684
勝樂,2,1.1198860403965292e-4,30443,59.116621237433684
匠原,2,1.1198860403965292e-4,30443,59.116621237433684
升形,2,1.1198860403965292e-4,30443,59.116621237433684
升森,2,1.1198860403965292e-4,30443,59.116621237433684
升沢,2,1.1198860403965292e-4,30443,59.116621237433684
升尾,2,1.1198860403965292e-4,30443,59.116621237433684
升木,2,1.1198860403965292e-4,30443,59.116621237433684
升國,2,1.1198860403965292e-4,30443,59.116621237433684
将口,2,1.1198860403965292e-4,30443,59.116621237433684
将司,2,1.1198860403965292e-4,30443,59.116621237433684
小いそ,2,1.1198860403965292e-4,30443,59.116621237433684
小ヶ口,2,1.1198860403965292e-4,30443,59.116621237433684
小ケ倉,2,1.1198860403965292e-4,30443,59.116621237433684
小だか,2,1.1198860403965292e-4,30443,59.116621237433684
小ノ澤,2,1.1198860403965292e-4,30443,59.116621237433684
小はま,2,1.1198860403965292e-4,30443,59.116621237433684
小ぶけ,2,1.1198860403965292e-4,30443,59.116621237433684
小井沢,2,1.1198860403965292e-4,30443,59.116621237433684
小一原,2,1.1198860403965292e-4,30443,59.116621237433684
小宇田,2,1.1198860403965292e-4,30443,59.116621237433684
小羽石,2,1.1198860403965292e-4,30443,59.116621237433684
小永田,2,1.1198860403965292e-4,30443,59.116621237433684
小園井,2,1.1198860403965292e-4,30443,59.116621237433684
小屋野,2,1.1198860403965292e-4,30443,59.116621237433684
小華和,2,1.1198860403965292e-4,30443,59.116621237433684
小我野,2,1.1198860403965292e-4,30443,59.116621237433684
小廻,2,1.1198860403965292e-4,30443,59.116621237433684
小栢,2,1.1198860403965292e-4,30443,59.116621237433684
小竿,2,1.1198860403965292e-4,30443,59.116621237433684
小汲,2,1.1198860403965292e-4,30443,59.116621237433684
小牛田,2,1.1198860403965292e-4,30443,59.116621237433684
小橋口,2,1.1198860403965292e-4,30443,59.116621237433684
小金平,2,1.1198860403965292e-4,30443,59.116621237433684
小栗山,2,1.1198860403965292e-4,30443,59.116621237433684
小栗栖,2,1.1198860403965292e-4,30443,59.116621237433684
小軽米,2,1.1198860403965292e-4,30443,59.116621237433684
小結,2,1.1198860403965292e-4,30443,59.116621237433684
小見門,2,1.1198860403965292e-4,30443,59.116621237433684
小古井,2,1.1198860403965292e-4,30443,59.116621237433684
小故島,2,1.1198860403965292e-4,30443,59.116621237433684
小虎,2,1.1198860403965292e-4,30443,59.116621237433684
小向井,2,1.1198860403965292e-4,30443,59.116621237433684
小荒,2,1.1198860403965292e-4,30443,59.116621237433684
小高根,2,1.1198860403965292e-4,30443,59.116621237433684
小高峰,2,1.1198860403965292e-4,30443,59.116621237433684
小高峯,2,1.1198860403965292e-4,30443,59.116621237433684
小根沢,2,1.1198860403965292e-4,30443,59.116621237433684
小佐見,2,1.1198860403965292e-4,30443,59.116621237433684
小佐妻,2,1.1198860403965292e-4,30443,59.116621237433684
小座本,2,1.1198860403965292e-4,30443,59.116621237433684
小座野,2,1.1198860403965292e-4,30443,59.116621237433684
小細,2,1.1198860403965292e-4,30443,59.116621237433684
小細工,2,1.1198860403965292e-4,30443,59.116621237433684
小坂元,2,1.1198860403965292e-4,30443,59.116621237433684
小鯖,2,1.1198860403965292e-4,30443,59.116621237433684
小山下,2,1.1198860403965292e-4,30443,59.116621237433684
小山手,2,1.1198860403965292e-4,30443,59.116621237433684
小山松,2,1.1198860403965292e-4,30443,59.116621237433684
小山石,2,1.1198860403965292e-4,30443,59.116621237433684
小時田,2,1.1198860403965292e-4,30443,59.116621237433684
小汐,2,1.1198860403965292e-4,30443,59.116621237433684
小鹿倉,2,1.1198860403965292e-4,30443,59.116621237433684
小車,2,1.1198860403965292e-4,30443,59.116621237433684
小守林,2,1.1198860403965292e-4,30443,59.116621237433684
小舟戸,2,1.1198860403965292e-4,30443,59.116621237433684
小出石,2,1.1198860403965292e-4,30443,59.116621237433684
小出来,2,1.1198860403965292e-4,30443,59.116621237433684
小出澤,2,1.1198860403965292e-4,30443,59.116621237433684
小升,2,1.1198860403965292e-4,30443,59.116621237433684
小松平,2,1.1198860403965292e-4,30443,59.116621237433684
小松木,2,1.1198860403965292e-4,30443,59.116621237433684
小松野,2,1.1198860403965292e-4,30443,59.116621237433684
小城戸,2,1.1198860403965292e-4,30443,59.116621237433684
小場瀬,2,1.1198860403965292e-4,30443,59.116621237433684
小織,2,1.1198860403965292e-4,30443,59.116621237433684
小新,2,1.1198860403965292e-4,30443,59.116621237433684
小仁,2,1.1198860403965292e-4,30443,59.116621237433684
小仁所,2,1.1198860403965292e-4,30443,59.116621237433684
小図子,2,1.1198860403965292e-4,30443,59.116621237433684
小瀬良,2,1.1198860403965292e-4,30443,59.116621237433684
小正路,2,1.1198860403965292e-4,30443,59.116621237433684
小西出,2,1.1198860403965292e-4,30443,59.116621237433684
小西川,2,1.1198860403965292e-4,30443,59.116621237433684
小西池,2,1.1198860403965292e-4,30443,59.116621237433684
小斉平,2,1.1198860403965292e-4,30443,59.116621237433684
小石倉,2,1.1198860403965292e-4,30443,59.116621237433684
小仙,2,1.1198860403965292e-4,30443,59.116621237433684
小浅,2,1.1198860403965292e-4,30443,59.116621237433684
小洗,2,1.1198860403965292e-4,30443,59.116621237433684
小船谷,2,1.1198860403965292e-4,30443,59.116621237433684
小前田,2,1.1198860403965292e-4,30443,59.116621237433684
小倉石,2,1.1198860403965292e-4,30443,59.116621237433684
小早,2,1.1198860403965292e-4,30443,59.116621237433684
小相沢,2,1.1198860403965292e-4,30443,59.116621237433684
小相澤,2,1.1198860403965292e-4,30443,59.116621237433684
小草,2,1.1198860403965292e-4,30443,59.116621237433684
小村田,2,1.1198860403965292e-4,30443,59.116621237433684
小堆,2,1.1198860403965292e-4,30443,59.116621237433684
小胎,2,1.1198860403965292e-4,30443,59.116621237433684
小袋,2,1.1198860403965292e-4,30443,59.116621237433684
小棚,2,1.1198860403965292e-4,30443,59.116621237433684
小谷瀬,2,1.1198860403965292e-4,30443,59.116621237433684
小池上,2,1.1198860403965292e-4,30443,59.116621237433684
小竹守,2,1.1198860403965292e-4,30443,59.116621237433684
小長野,2,1.1198860403965292e-4,30443,59.116621237433684
小鳥井,2,1.1198860403965292e-4,30443,59.116621237433684
小椎八重,2,1.1198860403965292e-4,30443,59.116621237433684
小椿,2,1.1198860403965292e-4,30443,59.116621237433684
小提,2,1.1198860403965292e-4,30443,59.116621237433684
小梯,2,1.1198860403965292e-4,30443,59.116621237433684
小鉄,2,1.1198860403965292e-4,30443,59.116621237433684
小田柿,2,1.1198860403965292e-4,30443,59.116621237433684
小田喜,2,1.1198860403965292e-4,30443,59.116621237433684
小田橋,2,1.1198860403965292e-4,30443,59.116621237433684
小刀ね,2,1.1198860403965292e-4,30443,59.116621237433684
小島原,2,1.1198860403965292e-4,30443,59.116621237433684
小豆島,2,1.1198860403965292e-4,30443,59.116621237433684
小豆嶋,2,1.1198860403965292e-4,30443,59.116621237433684
小洞,2,1.1198860403965292e-4,30443,59.116621237433684
小那覇,2,1.1198860403965292e-4,30443,59.116621237433684
小日置,2,1.1198860403965292e-4,30443,59.116621237433684
小入羽,2,1.1198860403965292e-4,30443,59.116621237433684
小濃,2,1.1198860403965292e-4,30443,59.116621237433684
小波本,2,1.1198860403965292e-4,30443,59.116621237433684
小馬,2,1.1198860403965292e-4,30443,59.116621237433684
小萩,2,1.1198860403965292e-4,30443,59.116621237433684
小萩沢,2,1.1198860403965292e-4,30443,59.116621237433684
小白,2,1.1198860403965292e-4,30443,59.116621237433684
小幡谷,2,1.1198860403965292e-4,30443,59.116621237433684
小尾口,2,1.1198860403965292e-4,30443,59.116621237433684
小尾野,2,1.1198860403965292e-4,30443,59.116621237433684
小美,2,1.1198860403965292e-4,30443,59.116621237433684
小夫,2,1.1198860403965292e-4,30443,59.116621237433684
小夫家,2,1.1198860403965292e-4,30443,59.116621237433684
小賦,2,1.1198860403965292e-4,30443,59.116621237433684
小武方,2,1.1198860403965292e-4,30443,59.116621237433684
小風,2,1.1198860403965292e-4,30443,59.116621237433684
小並,2,1.1198860403965292e-4,30443,59.116621237433684
小保川,2,1.1198860403965292e-4,30443,59.116621237433684
小墓,2,1.1198860403965292e-4,30443,59.116621237433684
小法師,2,1.1198860403965292e-4,30443,59.116621237433684
小蜂,2,1.1198860403965292e-4,30443,59.116621237433684
小邦,2,1.1198860403965292e-4,30443,59.116621237433684
小堀内,2,1.1198860403965292e-4,30443,59.116621237433684
小桝,2,1.1198860403965292e-4,30443,59.116621237433684
小蓑,2,1.1198860403965292e-4,30443,59.116621237433684
小茂鳥,2,1.1198860403965292e-4,30443,59.116621237433684
小木そ,2,1.1198860403965292e-4,30443,59.116621237433684
小木原,2,1.1198860403965292e-4,30443,59.116621237433684
小木田,2,1.1198860403965292e-4,30443,59.116621237433684
小餅,2,1.1198860403965292e-4,30443,59.116621237433684
小門前,2,1.1198860403965292e-4,30443,59.116621237433684
小野松,2,1.1198860403965292e-4,30443,59.116621237433684
小野辺,2,1.1198860403965292e-4,30443,59.116621237433684
小野満,2,1.1198860403965292e-4,30443,59.116621237433684
小野林,2,1.1198860403965292e-4,30443,59.116621237433684
小野嵜,2,1.1198860403965292e-4,30443,59.116621237433684
小矢島,2,1.1198860403965292e-4,30443,59.116621237433684
小矢畑,2,1.1198860403965292e-4,30443,59.116621237433684
小葉松,2,1.1198860403965292e-4,30443,59.116621237433684
小要,2,1.1198860403965292e-4,30443,59.116621237433684
小輪瀬,2,1.1198860403965292e-4,30443,59.116621237433684
小鈴,2,1.1198860403965292e-4,30443,59.116621237433684
小路丸,2,1.1198860403965292e-4,30443,59.116621237433684
小路山,2,1.1198860403965292e-4,30443,59.116621237433684
小篭,2,1.1198860403965292e-4,30443,59.116621237433684
小和泉,2,1.1198860403965292e-4,30443,59.116621237433684
小垰,2,1.1198860403965292e-4,30443,59.116621237433684
小峪,2,1.1198860403965292e-4,30443,59.116621237433684
小檜,2,1.1198860403965292e-4,30443,59.116621237433684
小槫,2,1.1198860403965292e-4,30443,59.116621237433684
小疇,2,1.1198860403965292e-4,30443,59.116621237433684
小簑,2,1.1198860403965292e-4,30443,59.116621237433684
小艾,2,1.1198860403965292e-4,30443,59.116621237433684
小齊平,2,1.1198860403965292e-4,30443,59.116621237433684
少覚,2,1.1198860403965292e-4,30443,59.116621237433684
少覺,2,1.1198860403965292e-4,30443,59.116621237433684
尚山,2,1.1198860403965292e-4,30443,59.116621237433684
庄下,2,1.1198860403965292e-4,30443,59.116621237433684
庄賀,2,1.1198860403965292e-4,30443,59.116621237433684
庄江,2,1.1198860403965292e-4,30443,59.116621237433684
庄治,2,1.1198860403965292e-4,30443,59.116621237433684
庄瀬,2,1.1198860403965292e-4,30443,59.116621237433684
庄川,2,1.1198860403965292e-4,30443,59.116621237433684
庄中,2,1.1198860403965292e-4,30443,59.116621237433684
庄坪,2,1.1198860403965292e-4,30443,59.116621237433684
庄畑,2,1.1198860403965292e-4,30443,59.116621237433684
庄木,2,1.1198860403965292e-4,30443,59.116621237433684
庄門,2,1.1198860403965292e-4,30443,59.116621237433684
庄條,2,1.1198860403965292e-4,30443,59.116621237433684
庄籠,2,1.1198860403965292e-4,30443,59.116621237433684
床西,2,1.1198860403965292e-4,30443,59.116621237433684
床分,2,1.1198860403965292e-4,30443,59.116621237433684
床本,2,1.1198860403965292e-4,30443,59.116621237433684
彰山,2,1.1198860403965292e-4,30443,59.116621237433684
承,2,1.1198860403965292e-4,30443,59.116621237433684
昇高,2,1.1198860403965292e-4,30443,59.116621237433684
昌司,2,1.1198860403965292e-4,30443,59.116621237433684
昌本,2,1.1198860403965292e-4,30443,59.116621237433684
昌林,2,1.1198860403965292e-4,30443,59.116621237433684
昭林,2,1.1198860403965292e-4,30443,59.116621237433684
松ヶ平,2,1.1198860403965292e-4,30443,59.116621237433684
松ケ野,2,1.1198860403965292e-4,30443,59.116621237433684
松さき,2,1.1198860403965292e-4,30443,59.116621237433684
松陰,2,1.1198860403965292e-4,30443,59.116621237433684
松宇,2,1.1198860403965292e-4,30443,59.116621237433684
松王,2,1.1198860403965292e-4,30443,59.116621237433684
松賀,2,1.1198860403965292e-4,30443,59.116621237433684
松岸,2,1.1198860403965292e-4,30443,59.116621237433684
松岩,2,1.1198860403965292e-4,30443,59.116621237433684
松郷,2,1.1198860403965292e-4,30443,59.116621237433684
松近,2,1.1198860403965292e-4,30443,59.116621237433684
松庫,2,1.1198860403965292e-4,30443,59.116621237433684
松股,2,1.1198860403965292e-4,30443,59.116621237433684
松七五三,2,1.1198860403965292e-4,30443,59.116621237433684
松宗,2,1.1198860403965292e-4,30443,59.116621237433684
松出,2,1.1198860403965292e-4,30443,59.116621237433684
松池,2,1.1198860403965292e-4,30443,59.116621237433684
松津,2,1.1198860403965292e-4,30443,59.116621237433684
松田谷,2,1.1198860403965292e-4,30443,59.116621237433684
松頭,2,1.1198860403965292e-4,30443,59.116621237433684
松灘,2,1.1198860403965292e-4,30443,59.116621237433684
松南,2,1.1198860403965292e-4,30443,59.116621237433684
松日楽,2,1.1198860403965292e-4,30443,59.116621237433684
松之木,2,1.1198860403965292e-4,30443,59.116621237433684
松埜,2,1.1198860403965292e-4,30443,59.116621237433684
松八重,2,1.1198860403965292e-4,30443,59.116621237433684
松比良,2,1.1198860403965292e-4,30443,59.116621237433684
松尾谷,2,1.1198860403965292e-4,30443,59.116621237433684
松菱,2,1.1198860403965292e-4,30443,59.116621237433684
松分,2,1.1198860403965292e-4,30443,59.116621237433684
松穂,2,1.1198860403965292e-4,30443,59.116621237433684
松峰,2,1.1198860403965292e-4,30443,59.116621237433684
松名瀬,2,1.1198860403965292e-4,30443,59.116621237433684
松木薗,2,1.1198860403965292e-4,30443,59.116621237433684
松目,2,1.1198860403965292e-4,30443,59.116621237433684
松柳,2,1.1198860403965292e-4,30443,59.116621237433684
松雄,2,1.1198860403965292e-4,30443,59.116621237433684
松葉佐,2,1.1198860403965292e-4,30443,59.116621237433684
松繩,2,1.1198860403965292e-4,30443,59.116621237433684
樟山,2,1.1198860403965292e-4,30443,59.116621237433684
樟本,2,1.1198860403965292e-4,30443,59.116621237433684
沼屋,2,1.1198860403965292e-4,30443,59.116621237433684
沼下,2,1.1198860403965292e-4,30443,59.116621237433684
沼間,2,1.1198860403965292e-4,30443,59.116621237433684
沼袋,2,1.1198860403965292e-4,30443,59.116621237433684
沼谷,2,1.1198860403965292e-4,30443,59.116621237433684
沼知,2,1.1198860403965292e-4,30443,59.116621237433684
沼池,2,1.1198860403965292e-4,30443,59.116621237433684
渉,2,1.1198860403965292e-4,30443,59.116621237433684
照,2,1.1198860403965292e-4,30443,59.116621237433684
照下,2,1.1198860403965292e-4,30443,59.116621237433684
照瀬,2,1.1198860403965292e-4,30443,59.116621237433684
照嶋,2,1.1198860403965292e-4,30443,59.116621237433684
照尾,2,1.1198860403965292e-4,30443,59.116621237433684
照平,2,1.1198860403965292e-4,30443,59.116621237433684
照木,2,1.1198860403965292e-4,30443,59.116621237433684
省部,2,1.1198860403965292e-4,30443,59.116621237433684
称原,2,1.1198860403965292e-4,30443,59.116621237433684
菖蒲田,2,1.1198860403965292e-4,30443,59.116621237433684
菖蒲迫,2,1.1198860403965292e-4,30443,59.116621237433684
蒋田,2,1.1198860403965292e-4,30443,59.116621237433684
鐘居,2,1.1198860403965292e-4,30443,59.116621237433684
鐘々江,2,1.1198860403965292e-4,30443,59.116621237433684
鐘堂,2,1.1198860403965292e-4,30443,59.116621237433684
上さき,2,1.1198860403965292e-4,30443,59.116621237433684
上陰,2,1.1198860403965292e-4,30443,59.116621237433684
上延,2,1.1198860403965292e-4,30443,59.116621237433684
上遠,2,1.1198860403965292e-4,30443,59.116621237433684
上塩入,2,1.1198860403965292e-4,30443,59.116621237433684
上屋敷,2,1.1198860403965292e-4,30443,59.116621237433684
上屋舗,2,1.1198860403965292e-4,30443,59.116621237433684
上賀,2,1.1198860403965292e-4,30443,59.116621237433684
上貝,2,1.1198860403965292e-4,30443,59.116621237433684
上楽,2,1.1198860403965292e-4,30443,59.116621237433684
上掛,2,1.1198860403965292e-4,30443,59.116621237433684
上梶,2,1.1198860403965292e-4,30443,59.116621237433684
上梶迫,2,1.1198860403965292e-4,30443,59.116621237433684
上葛,2,1.1198860403965292e-4,30443,59.116621237433684
上官,2,1.1198860403965292e-4,30443,59.116621237433684
上岸,2,1.1198860403965292e-4,30443,59.116621237433684
上吉川,2,1.1198860403965292e-4,30443,59.116621237433684
上居,2,1.1198860403965292e-4,30443,59.116621237433684
上玉,2,1.1198860403965292e-4,30443,59.116621237433684
上桐,2,1.1198860403965292e-4,30443,59.116621237433684
上金,2,1.1198860403965292e-4,30443,59.116621237433684
上郡山,2,1.1198860403965292e-4,30443,59.116621237433684
上原口,2,1.1198860403965292e-4,30443,59.116621237433684
上古,2,1.1198860403965292e-4,30443,59.116621237433684
上戸鎖,2,1.1198860403965292e-4,30443,59.116621237433684
上戸田,2,1.1198860403965292e-4,30443,59.116621237433684
上広,2,1.1198860403965292e-4,30443,59.116621237433684
上江州,2,1.1198860403965292e-4,30443,59.116621237433684
上江洌,2,1.1198860403965292e-4,30443,59.116621237433684
上国料,2,1.1198860403965292e-4,30443,59.116621237433684
上佐古,2,1.1198860403965292e-4,30443,59.116621237433684
上砂,2,1.1198860403965292e-4,30443,59.116621237433684
上坂元,2,1.1198860403965292e-4,30443,59.116621237433684
上参郷,2,1.1198860403965292e-4,30443,59.116621237433684
上山根,2,1.1198860403965292e-4,30443,59.116621237433684
上山田,2,1.1198860403965292e-4,30443,59.116621237433684
上司,2,1.1198860403965292e-4,30443,59.116621237433684
上子,2,1.1198860403965292e-4,30443,59.116621237433684
上室,2,1.1198860403965292e-4,30443,59.116621237433684
上蔀,2,1.1198860403965292e-4,30443,59.116621237433684
上小倉,2,1.1198860403965292e-4,30443,59.116621237433684
上小林,2,1.1198860403965292e-4,30443,59.116621237433684
上小澤,2,1.1198860403965292e-4,30443,59.116621237433684
上神田,2,1.1198860403965292e-4,30443,59.116621237433684
上吹越,2,1.1198860403965292e-4,30443,59.116621237433684
上世,2,1.1198860403965292e-4,30443,59.116621237433684
上成,2,1.1198860403965292e-4,30443,59.116621237433684
上正原,2,1.1198860403965292e-4,30443,59.116621237433684
上西窪,2,1.1198860403965292e-4,30443,59.116621237433684
上石田,2,1.1198860403965292e-4,30443,59.116621237433684
上川畑,2,1.1198860403965292e-4,30443,59.116621237433684
上浅,2,1.1198860403965292e-4,30443,59.116621237433684
上村井,2,1.1198860403965292e-4,30443,59.116621237433684
上打田内,2,1.1198860403965292e-4,30443,59.116621237433684
上大迫,2,1.1198860403965292e-4,30443,59.116621237433684
上谷川,2,1.1198860403965292e-4,30443,59.116621237433684
上谷地,2,1.1198860403965292e-4,30443,59.116621237433684
上谷田,2,1.1198860403965292e-4,30443,59.116621237433684
上定,2,1.1198860403965292e-4,30443,59.116621237433684
上田尾,2,1.1198860403965292e-4,30443,59.116621237433684
上都,2,1.1198860403965292e-4,30443,59.116621237433684
上土,2,1.1198860403965292e-4,30443,59.116621237433684
上土居,2,1.1198860403965292e-4,30443,59.116621237433684
上東野,2,1.1198860403965292e-4,30443,59.116621237433684
上湯瀬,2,1.1198860403965292e-4,30443,59.116621237433684
上堂園,2,1.1198860403965292e-4,30443,59.116621237433684
上入佐,2,1.1198860403965292e-4,30443,59.116621237433684
上之山,2,1.1198860403965292e-4,30443,59.116621237433684
上飯坂,2,1.1198860403965292e-4,30443,59.116621237433684
上番増,2,1.1198860403965292e-4,30443,59.116621237433684
上肥,2,1.1198860403965292e-4,30443,59.116621237433684
上美谷,2,1.1198860403965292e-4,30443,59.116621237433684
上品,2,1.1198860403965292e-4,30443,59.116621237433684
上不,2,1.1198860403965292e-4,30443,59.116621237433684
上福,2,1.1198860403965292e-4,30443,59.116621237433684
上払,2,1.1198860403965292e-4,30443,59.116621237433684
上甫木,2,1.1198860403965292e-4,30443,59.116621237433684
上本野,2,1.1198860403965292e-4,30443,59.116621237433684
上茂,2,1.1198860403965292e-4,30443,59.116621237433684
上野平,2,1.1198860403965292e-4,30443,59.116621237433684
上野臺,2,1.1198860403965292e-4,30443,59.116621237433684
上柳田,2,1.1198860403965292e-4,30443,59.116621237433684
上祐,2,1.1198860403965292e-4,30443,59.116621237433684
上里田,2,1.1198860403965292e-4,30443,59.116621237433684
上刎,2,1.1198860403965292e-4,30443,59.116621237433684
上拂,2,1.1198860403965292e-4,30443,59.116621237433684
上醉尾,2,1.1198860403965292e-4,30443,59.116621237433684
丈下,2,1.1198860403965292e-4,30443,59.116621237433684
丈島,2,1.1198860403965292e-4,30443,59.116621237433684
丈野,2,1.1198860403965292e-4,30443,59.116621237433684
丈六,2,1.1198860403965292e-4,30443,59.116621237433684
乗安,2,1.1198860403965292e-4,30443,59.116621237433684
乗岡,2,1.1198860403965292e-4,30443,59.116621237433684
乗久,2,1.1198860403965292e-4,30443,59.116621237433684
乗金,2,1.1198860403965292e-4,30443,59.116621237433684
乗兼,2,1.1198860403965292e-4,30443,59.116621237433684
乗杉,2,1.1198860403965292e-4,30443,59.116621237433684
乗政,2,1.1198860403965292e-4,30443,59.116621237433684
乗船,2,1.1198860403965292e-4,30443,59.116621237433684
乗村,2,1.1198860403965292e-4,30443,59.116621237433684
乗貞,2,1.1198860403965292e-4,30443,59.116621237433684
乗峯,2,1.1198860403965292e-4,30443,59.116621237433684
乗末,2,1.1198860403965292e-4,30443,59.116621237433684
城ヶ原,2,1.1198860403965292e-4,30443,59.116621237433684
城ケ崎,2,1.1198860403965292e-4,30443,59.116621237433684
城ノ戸,2,1.1198860403965292e-4,30443,59.116621237433684
城楽,2,1.1198860403965292e-4,30443,59.116621237433684
城吉,2,1.1198860403965292e-4,30443,59.116621237433684
城詰,2,1.1198860403965292e-4,30443,59.116621237433684
城原,2,1.1198860403965292e-4,30443,59.116621237433684
城光寺,2,1.1198860403965292e-4,30443,59.116621237433684
城江,2,1.1198860403965292e-4,30443,59.116621237433684
城国,2,1.1198860403965292e-4,30443,59.116621237433684
城子,2,1.1198860403965292e-4,30443,59.116621237433684
城寺,2,1.1198860403965292e-4,30443,59.116621237433684
城者,2,1.1198860403965292e-4,30443,59.116621237433684
城西,2,1.1198860403965292e-4,30443,59.116621237433684
城沢,2,1.1198860403965292e-4,30443,59.116621237433684
城竹,2,1.1198860403965292e-4,30443,59.116621237433684
城定,2,1.1198860403965292e-4,30443,59.116621237433684
城添,2,1.1198860403965292e-4,30443,59.116621237433684
城嶋,2,1.1198860403965292e-4,30443,59.116621237433684
城道,2,1.1198860403965292e-4,30443,59.116621237433684
城埜,2,1.1198860403965292e-4,30443,59.116621237433684
城鼻,2,1.1198860403965292e-4,30443,59.116621237433684
城處,2,1.1198860403965292e-4,30443,59.116621237433684
場集田,2,1.1198860403965292e-4,30443,59.116621237433684
場馬,2,1.1198860403965292e-4,30443,59.116621237433684
常間地,2,1.1198860403965292e-4,30443,59.116621237433684
常久,2,1.1198860403965292e-4,30443,59.116621237433684
常恒,2,1.1198860403965292e-4,30443,59.116621237433684
常枝,2,1.1198860403965292e-4,30443,59.116621237433684
常俊,2,1.1198860403965292e-4,30443,59.116621237433684
常清,2,1.1198860403965292e-4,30443,59.116621237433684
常西,2,1.1198860403965292e-4,30443,59.116621237433684
常沢,2,1.1198860403965292e-4,30443,59.116621237433684
常盤井,2,1.1198860403965292e-4,30443,59.116621237433684
常磐井,2,1.1198860403965292e-4,30443,59.116621237433684
常尾,2,1.1198860403965292e-4,30443,59.116621237433684
常峯,2,1.1198860403965292e-4,30443,59.116621237433684
常法寺,2,1.1198860403965292e-4,30443,59.116621237433684
常名,2,1.1198860403965292e-4,30443,59.116621237433684
情家,2,1.1198860403965292e-4,30443,59.116621237433684
条野,2,1.1198860403965292e-4,30443,59.116621237433684
杖本,2,1.1198860403965292e-4,30443,59.116621237433684
浄光,2,1.1198860403965292e-4,30443,59.116621237433684
浄弘,2,1.1198860403965292e-4,30443,59.116621237433684
浄法寺,2,1.1198860403965292e-4,30443,59.116621237433684
畳,2,1.1198860403965292e-4,30443,59.116621237433684
畳開,2,1.1198860403965292e-4,30443,59.116621237433684
錠者,2,1.1198860403965292e-4,30443,59.116621237433684
飾万津,2,1.1198860403965292e-4,30443,59.116621237433684
植園,2,1.1198860403965292e-4,30443,59.116621237433684
植薗,2,1.1198860403965292e-4,30443,59.116621237433684
植梶,2,1.1198860403965292e-4,30443,59.116621237433684
植吉,2,1.1198860403965292e-4,30443,59.116621237433684
植向,2,1.1198860403965292e-4,30443,59.116621237433684
植弘,2,1.1198860403965292e-4,30443,59.116621237433684
植坂,2,1.1198860403965292e-4,30443,59.116621237433684
植上,2,1.1198860403965292e-4,30443,59.116621237433684
植盛,2,1.1198860403965292e-4,30443,59.116621237433684
植頭,2,1.1198860403965292e-4,30443,59.116621237433684
植薄,2,1.1198860403965292e-4,30443,59.116621237433684
植尾,2,1.1198860403965292e-4,30443,59.116621237433684
植苗,2,1.1198860403965292e-4,30443,59.116621237433684
植木原,2,1.1198860403965292e-4,30443,59.116621237433684
織家,2,1.1198860403965292e-4,30443,59.116621237433684
織作,2,1.1198860403965292e-4,30443,59.116621237433684
織地,2,1.1198860403965292e-4,30443,59.116621237433684
織田村,2,1.1198860403965292e-4,30443,59.116621237433684
織田大原,2,1.1198860403965292e-4,30443,59.116621237433684
織平,2,1.1198860403965292e-4,30443,59.116621237433684
色見,2,1.1198860403965292e-4,30443,59.116621237433684
色田,2,1.1198860403965292e-4,30443,59.116621237433684
尻屋,2,1.1198860403965292e-4,30443,59.116621237433684
尻谷,2,1.1198860403965292e-4,30443,59.116621237433684
尻池,2,1.1198860403965292e-4,30443,59.116621237433684
信正,2,1.1198860403965292e-4,30443,59.116621237433684
信達,2,1.1198860403965292e-4,30443,59.116621237433684
信達谷,2,1.1198860403965292e-4,30443,59.116621237433684
信朝,2,1.1198860403965292e-4,30443,59.116621237433684
信里,2,1.1198860403965292e-4,30443,59.116621237433684
心光,2,1.1198860403965292e-4,30443,59.116621237433684
慎山,2,1.1198860403965292e-4,30443,59.116621237433684
振津,2,1.1198860403965292e-4,30443,59.116621237433684
新ケ江,2,1.1198860403965292e-4,30443,59.116621237433684
新安,2,1.1198860403965292e-4,30443,59.116621237433684
新井原,2,1.1198860403965292e-4,30443,59.116621237433684
新井川,2,1.1198860403965292e-4,30443,59.116621237433684
新越,2,1.1198860403965292e-4,30443,59.116621237433684
新園,2,1.1198860403965292e-4,30443,59.116621237433684
新堰,2,1.1198860403965292e-4,30443,59.116621237433684
新加,2,1.1198860403965292e-4,30443,59.116621237433684
新界,2,1.1198860403965292e-4,30443,59.116621237433684
新鎧,2,1.1198860403965292e-4,30443,59.116621237433684
新覚,2,1.1198860403965292e-4,30443,59.116621237433684
新粥,2,1.1198860403965292e-4,30443,59.116621237433684
新吉,2,1.1198860403965292e-4,30443,59.116621237433684
新宮原,2,1.1198860403965292e-4,30443,59.116621237433684
新居延,2,1.1198860403965292e-4,30443,59.116621237433684
新銀,2,1.1198860403965292e-4,30443,59.116621237433684
新窪,2,1.1198860403965292e-4,30443,59.116621237433684
新古,2,1.1198860403965292e-4,30443,59.116621237433684
